label,,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences,fdr
LMH,79,GO:CC,GO:0071944,cell periphery,3.944744129024916e-06,True,"""The broad region around and including the plasma membrane of a cell,  encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures."" [GOC:pdt]",6202,41,29,22090,0.7073170731707317,0.004675910996452757,query_1,['GO:0110165'],"['ANXA6', 'B2M', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CD44', 'CFB', 'CP', 'CST3', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGHA1', 'IGHA2', 'IGHV1-24', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLL1', 'IGLV1-40', 'IGLV1-51', 'KRT10', 'LGALS3BP', 'SERPINA1', 'VWF']","[['HDA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['IBA'], ['IDA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'HDA', 'TAS'], ['IDA', 'HDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'HDA', 'IBA', 'TAS'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IBA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IDA'], ['HDA'], ['HDA'], ['IDA', 'HDA', 'IBA']]",1.188354168868756e-05
LMH,80,GO:BP,GO:0019731,antibacterial humoral response,5.198495095224905e-06,True,"""An immune response against bacteria mediated through a body fluid. Examples of this process are the antibacterial humoral responses in Mus musculus and Drosophila melanogaster."" [GOC:go_curators, GOC:mtg_sensu]",64,41,6,21010,0.14634146341463414,0.09375,query_1,"['GO:0019730', 'GO:0042742']","['FGA', 'FGB', 'IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA']]",1.5467127382088912e-05
LMH,81,GO:BP,GO:0002443,leukocyte mediated immunity,5.399193628912223e-06,True,"""Any process involved in the carrying out of an immune response by a leukocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",387,41,10,21010,0.24390243902439024,0.025839793281653745,query_1,['GO:0002252'],"['B2M', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'FCGR3A']","[['IDA', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA']]",1.586836176302251e-05
LMH,82,GO:CC,GO:0099503,secretory vesicle,5.9961321596926565e-06,True,"""A cytoplasmic, membrane bound vesicle that is capable of fusing to the plasma membrane to release its contents into the extracellular space."" [GOC:dos]",1039,41,13,22090,0.3170731707317073,0.012512030798845043,query_1,['GO:0031410'],"['B2M', 'C3', 'CD44', 'CST3', 'FGA', 'FGB', 'FGG', 'HP', 'ITIH3', 'LGALS3BP', 'LRG1', 'SERPINA1', 'VWF']","[['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['IDA', 'TAS', 'NAS']]",1.7410456029950968e-05
LMH,83,HP,HP:0033057,Decreased circulating terminal complement component concentration,7.4752243672588024e-06,True,"Concentration below the lower limit of normal of one or more components of the the terminal membrane attack complex (MAC) portion of complement, which represents the lytic, pore-forming part of the system. The MAC comprises seven components: C5b, C6, C7, C8 (a heterotrimer composed of C8alpha, C8beta and C8gamma) and multiple copies of C9.",6,23,4,4962,0.17391304347826086,0.6666666666666666,query_1,['HP:0004431'],"['C5', 'C6', 'C8A', 'C9']","[['HP'], ['HP'], ['HP'], ['HP']]",2.1446774672730614e-05
LMH,84,GO:BP,GO:0002682,regulation of immune system process,1.3182637866826943e-05,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1482,41,16,21010,0.3902439024390244,0.010796221322537112,query_1,"['GO:0002376', 'GO:0050789']","['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CFB', 'CFH', 'CFHR3', 'FCGR3A', 'IGHA1', 'IGHA2', 'LBP']","[['IDA', 'IBA', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA', 'IBA'], ['NAS'], ['NAS'], ['IDA', 'ISS', 'IBA', 'IEA']]",3.7376655598885797e-05
LMH,85,GO:BP,GO:0001906,cell killing,1.6820515849425738e-05,True,"""Any process in an organism that results in the killing of its own cells or those of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions."" [GOC:add]",218,41,8,21010,0.1951219512195122,0.03669724770642202,query_1,['GO:0009987'],"['B2M', 'C3', 'C5', 'C6', 'C8A', 'C9', 'CFH', 'FCGR3A']","[['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IDA']]",4.713656185711166e-05
LMH,86,GO:CC,GO:0031093,platelet alpha granule lumen,3.197694434920293e-05,True,"""The volume enclosed by the membrane of the platelet alpha granule."" [GOC:mah, PMID:8467233]",66,41,5,22090,0.12195121951219512,0.07575757575757576,query_1,"['GO:0031091', 'GO:0034774']","['FGA', 'FGB', 'FGG', 'SERPINA1', 'VWF']","[['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS']]",8.857981135813685e-05
LMH,87,GO:BP,GO:0034116,positive regulation of heterotypic cell-cell adhesion,3.3538119840843666e-05,True,"""Any process that activates or increases the frequency, rate, or extent of heterotypic cell-cell adhesion."" [GOC:add]",15,41,4,21010,0.0975609756097561,0.26666666666666666,query_1,"['GO:0022409', 'GO:0034113', 'GO:0034114']","['CD44', 'FGA', 'FGB', 'FGG']","[['IMP'], ['IDA', 'IBA'], ['IDA'], ['IDA']]",9.120770551750266e-05
LMH,88,GO:CC,GO:0046930,pore complex,3.3682513655841237e-05,True,"""A protein complex providing a discrete opening in a membrane that allows the passage of gases and/or liquids."" [ISBN:0198506732]",26,41,4,22090,0.0975609756097561,0.15384615384615385,query_1,['GO:0098796'],"['C5', 'C6', 'C8A', 'C9']","[['IDA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA']]",9.120770551750266e-05
LMH,89,REAC,REAC:R-HSA-2029481,FCGR activation,3.8379280966787155e-05,True,FCGR activation,67,38,6,10835,0.15789473684210525,0.08955223880597014,query_1,['REAC:R-HSA-2029480'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.00010277118569995226
LMH,90,REAC,REAC:R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins ,4.5818981288927225e-05,True,GRB2:SOS provides linkage to MAPK signaling for Integrins ,14,38,4,10835,0.10526315789473684,0.2857142857142857,query_1,['REAC:R-HSA-354192'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.00012134477462232376
LMH,91,KEGG,KEGG:04613,Neutrophil extracellular trap formation,4.663380441594831e-05,True,Neutrophil extracellular trap formation,187,24,7,8161,0.2916666666666667,0.0374331550802139,query_1,['KEGG:00000'],"['C3', 'C5', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'VWF']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",0.0001221602920026472
LMH,92,REAC,REAC:R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,6.0433414269323634e-05,True,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,181,38,8,10835,0.21052631578947367,0.04419889502762431,query_1,['REAC:R-HSA-1280218'],"['B2M', 'C3', 'FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.00015660701977319349
LMH,93,WP,WP:WP2328,Allograft rejection,6.12777848225344e-05,True,Allograft rejection,88,30,6,8625,0.2,0.06818181818181818,query_1,['WP:000000'],"['C2', 'C3', 'C5', 'C6', 'C8A', 'C9']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",0.0001571058100237318
LMH,94,REAC,REAC:R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,6.232356584323642e-05,True,p130Cas linkage to MAPK signaling for integrins,15,38,4,10835,0.10526315789473684,0.26666666666666666,query_1,['REAC:R-HSA-354192'],"['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.00015810504598126292
LMH,95,GO:MF,GO:0001848,complement binding,7.018208189112763e-05,True,"""Binding to a component or product of the complement cascade."" [GOC:add, ISBN:0781735149]",26,39,4,20139,0.10256410256410256,0.15384615384615385,query_1,['GO:0005515'],"['C8A', 'CFB', 'CFH', 'CFHR3']","[['IEA'], ['TAS'], ['IBA'], ['IBA']]",0.00017618626808085165
LMH,96,GO:BP,GO:0060263,regulation of respiratory burst,7.486704594805954e-05,True,"""Any process that modulates the rate frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."" [GOC:dph, GOC:tb]",18,41,4,21010,0.0975609756097561,0.2222222222222222,query_1,"['GO:0019222', 'GO:0045730']","['IGHA1', 'IGHA2', 'JCHAIN', 'LBP']","[['IDA'], ['IDA'], ['IDA'], ['ISS', 'IEA']]",0.00018454535373512676
LMH,97,GO:CC,GO:0005577,fibrinogen complex,7.504333886324656e-05,True,"""A highly soluble, elongated protein complex found in blood plasma and involved in clot formation. It is converted into fibrin monomer by the action of thrombin. In the mouse, fibrinogen is a hexamer, 46 nm long and 9 nm maximal diameter, containing two sets of nonidentical chains (alpha, beta, and gamma) linked together by disulfide bonds."" [ISBN:0198547684]",8,41,3,22090,0.07317073170731707,0.375,query_1,"['GO:0005615', 'GO:0032991']","['FGA', 'FGB', 'FGG']","[['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IEA']]",0.00018454535373512676
LMH,98,REAC,REAC:R-HSA-114608,Platelet degranulation ,7.863532676697297e-05,True,Platelet degranulation ,125,38,7,10835,0.18421052631578946,0.056,query_1,['REAC:R-HSA-76005'],"['FGA', 'FGB', 'FGG', 'ITIH3', 'LGALS3BP', 'SERPINA1', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.00019142539142263118
LMH,99,GO:BP,GO:0006953,acute-phase response,8.732728417721542e-05,True,"""An acute inflammatory response that involves non-antibody proteins whose concentrations in the plasma increase in response to infection or injury of homeothermic animals."" [ISBN:0198506732]",50,41,5,21010,0.12195121951219512,0.1,query_1,['GO:0002526'],"['HP', 'LBP', 'SAA1', 'SAA4', 'SERPINA1']","[['IEA'], ['IEP', 'ISS', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IEA']]",0.00021045875486708915
LMH,100,REAC,REAC:R-HSA-76005,Response to elevated platelet cytosolic Ca2+,0.0001028686843264762,True,Response to elevated platelet cytosolic Ca2+,130,38,7,10835,0.18421052631578946,0.05384615384615385,query_1,['REAC:R-HSA-76002'],"['FGA', 'FGB', 'FGG', 'ITIH3', 'LGALS3BP', 'SERPINA1', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0002454589398285224
LMH,101,WP,WP:WP272,Blood clotting cascade,0.00011018345154684044,True,Blood clotting cascade,22,30,4,8625,0.13333333333333333,0.18181818181818182,query_1,['WP:000000'],"['FGA', 'FGB', 'FGG', 'VWF']","[['WP'], ['WP'], ['WP'], ['WP']]",0.0002603354100273387
LMH,102,REAC,REAC:R-HSA-2029485,Role of phospholipids in phagocytosis,0.00012044976501150439,True,Role of phospholipids in phagocytosis,81,38,6,10835,0.15789473684210525,0.07407407407407407,query_1,['REAC:R-HSA-2029480'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0002818290618230346
LMH,103,HP,HP:0012223,Splenic rupture,0.0001243266146221762,True,A breach of the capsule of the spleen.,3,23,3,4962,0.13043478260869565,1.0,query_1,['HP:0025408'],"['FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP']]",0.0002853591821328044
LMH,104,HP,HP:0034287,Afibrinogenemia,0.0001243266146221762,True,Lack of detectable fibrinogen in the blood circulation.,3,23,3,4962,0.13043478260869565,1.0,query_1,['HP:0011898'],"['FGA', 'FGB', 'FGG']","[['HP'], ['HP'], ['HP']]",0.0002853591821328044
LMH,105,KEGG,KEGG:05133,Pertussis,0.00014347620175928446,True,Pertussis,76,24,5,8161,0.20833333333333334,0.06578947368421052,query_1,['KEGG:00000'],"['C1R', 'C2', 'C3', 'C4BPA', 'C5']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]",0.00032620532664139203
LMH,106,GO:CC,GO:0031091,platelet alpha granule,0.00015220635805793733,True,"""A secretory organelle found in blood platelets, which is unique in that it exhibits further compartmentalization and acquires its protein content via two distinct mechanisms: (1) biosynthesis predominantly at the megakaryocyte (MK) level (with some vestigial platelet synthesis) (e.g. platelet factor 4) and (2) endocytosis and pinocytosis at both the MK and circulating platelet levels (e.g. fibrinogen (Fg) and IgG)."" [PMID:8467233]",90,41,5,22090,0.12195121951219512,0.05555555555555555,query_1,['GO:0030141'],"['FGA', 'FGB', 'FGG', 'SERPINA1', 'VWF']","[['IDA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['TAS'], ['TAS', 'NAS']]",0.0003428199279622701
LMH,107,WP,WP:WP4927,"COVID-19, thrombosis and anticoagulation",0.0001741858531801746,True,"COVID-19, thrombosis and anticoagulation",7,30,3,8625,0.1,0.42857142857142855,query_1,['WP:000000'],"['FGA', 'FGB', 'FGG']","[['WP'], ['WP'], ['WP']]",0.00038869250570761185
LMH,108,GO:BP,GO:0042060,wound healing,0.00018238302051974846,True,"""The series of events that restore integrity to a damaged tissue, following an injury."" [GOC:bf, PMID:15269788]",419,41,9,21010,0.21951219512195122,0.021479713603818614,query_1,['GO:0009611'],"['ANXA6', 'CD44', 'FGA', 'FGB', 'FGG', 'LRG1', 'SAA1', 'SERPINA1', 'VWF']","[['IBA'], ['IMP'], ['IDA', 'IMP', 'HMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IMP', 'IEA'], ['NAS'], ['IEA'], ['IDA', 'IMP', 'IBA', 'NAS', 'IEA']]",0.0004019769383717363
LMH,109,GO:BP,GO:0048583,regulation of response to stimulus,0.000183474951124029,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",3909,41,23,21010,0.5609756097560976,0.00588385776413405,query_1,"['GO:0050789', 'GO:0050896']","['B2M', 'C1R', 'C2', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CD44', 'CFB', 'CFH', 'CFHR3', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGHA1', 'IGHA2', 'LBP', 'LRG1', 'SAA1', 'VWF']","[['IDA', 'IEA'], ['IEA'], ['IMP', 'TAS', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'IBA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IBA'], ['IDA', 'IBA'], ['IDA', 'IBA'], ['IDA'], ['IDA'], ['NAS'], ['NAS'], ['IDA', 'ISS', 'IEA'], ['IDA', 'IEA'], ['NAS'], ['IDA']]",0.0004019769383717363
LMH,110,GO:CC,GO:0009986,cell surface,0.00020281851183154645,True,"""The external part of the cell wall and/or plasma membrane."" [GOC:jl, GOC:mtg_sensu, GOC:sm]",955,41,11,22090,0.2682926829268293,0.011518324607329843,query_1,['GO:0110165'],"['B2M', 'C3', 'CD44', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGHV1-24', 'IGLL1', 'KRT10', 'LBP']","[['IEA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IBA'], ['IBA'], ['IEA'], ['IDA', 'IEA']]",0.00044035370586849277
LMH,111,GO:BP,GO:0034114,regulation of heterotypic cell-cell adhesion,0.0002577898568427387,True,"""Any process that modulates the frequency, rate, or extent of heterotypic cell-cell adhesion."" [GOC:add]",24,41,4,21010,0.0975609756097561,0.16666666666666666,query_1,"['GO:0022407', 'GO:0034113']","['CD44', 'FGA', 'FGB', 'FGG']","[['IMP'], ['IDA', 'IBA'], ['IDA'], ['IDA']]",0.0005547085312419645
LMH,112,REAC,REAC:R-HSA-5686938,Regulation of TLR by endogenous ligand,0.00026917468042103555,True,Regulation of TLR by endogenous ligand,21,38,4,10835,0.10526315789473684,0.19047619047619047,query_1,['REAC:R-HSA-168898'],"['FGA', 'FGB', 'FGG', 'LBP']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0005740805131103501
LMH,113,REAC,REAC:R-HSA-9664323,FCGR3A-mediated IL10 synthesis,0.0002744019318684017,True,FCGR3A-mediated IL10 synthesis,93,38,6,10835,0.15789473684210525,0.06451612903225806,query_1,['REAC:R-HSA-9662851'],"['FCGR3A', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0005800953121077615
LMH,114,GO:BP,GO:0042742,defense response to bacterium,0.0002833827663371803,True,"""Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism."" [GOC:jl]",314,41,8,21010,0.1951219512195122,0.025477707006369428,query_1,"['GO:0009617', 'GO:0098542']","['FGA', 'FGB', 'HP', 'IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN', 'LBP']","[['IDA'], ['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'ISS', 'IBA', 'IEA']]",0.0005938717103240039
LMH,115,GO:BP,GO:0019730,antimicrobial humoral response,0.00032753426986493334,True,"""An immune response against microbes mediated through a body fluid. Examples of this process are seen in the antimicrobial humoral response of Drosophila melanogaster and Mus musculus."" [GOC:go_curators, GOC:mtg_sensu]",127,41,6,21010,0.14634146341463414,0.047244094488188976,query_1,"['GO:0006959', 'GO:0098542']","['FGA', 'FGB', 'IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA']]",0.0006804806813573183
LMH,116,HP,HP:0100519,Anuria,0.0003487408139693476,True,"Absence of urine, clinically classified as below 50ml/day.",13,23,4,4962,0.17391304347826086,0.3076923076923077,query_1,['HP:0011037'],"['C3', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP']]",0.0007122587810729896
LMH,117,HP,HP:0001937,Microangiopathic hemolytic anemia,0.0003487408139693476,True,Microangiopathic hemolytic anemia,13,23,4,4962,0.17391304347826086,0.3076923076923077,query_1,['HP:0001878'],"['C3', 'CFB', 'CFH', 'CFHR3']","[['HP'], ['HP'], ['HP'], ['HP']]",0.0007122587810729896
LMH,118,GO:CC,GO:0005788,endoplasmic reticulum lumen,0.00036244465302938677,True,"""The volume enclosed by the membranes of the endoplasmic reticulum."" [ISBN:0198547684]",313,41,7,22090,0.17073170731707318,0.022364217252396165,query_1,"['GO:0005783', 'GO:0070013']","['B2M', 'C3', 'CP', 'CST3', 'FGA', 'FGG', 'SERPINA1']","[['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS'], ['TAS']]",0.0007340265662191782
LMH,119,GO:MF,GO:0034987,immunoglobulin receptor binding,0.0004419490142998233,True,"""Binding to one or more specific sites on an immunoglobulin receptor molecule."" [GOC:BHF, GOC:vk]",11,39,3,20139,0.07692307692307693,0.2727272727272727,query_1,['GO:0005102'],"['IGHA1', 'IGHA2', 'JCHAIN']","[['IDA'], ['IDA'], ['IDA', 'IMP', 'IBA', 'IEA']]",0.0008875809370521451
LMH,120,WP,WP:WP176,Folate metabolism,0.00045665706713922074,True,Folate metabolism,69,30,5,8625,0.16666666666666666,0.07246376811594203,query_1,['WP:000000'],"['FGA', 'FGB', 'FGG', 'SAA1', 'SAA4']","[['WP'], ['WP'], ['WP'], ['WP'], ['WP']]",0.0009095401089301835
LMH,121,GO:BP,GO:0003094,glomerular filtration,0.0004939367349974975,True,"""The process in which plasma is filtered through the glomerular membrane which consists of capillary endothelial cells, the basement membrane, and epithelial cells. The glomerular filtrate is the same as plasma except it has no significant amount of protein."" [GOC:mtg_cardio, GOC:sart, ISBN:0721643949]",28,41,4,21010,0.0975609756097561,0.14285714285714285,query_1,['GO:0097205'],"['IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IMP'], ['IMP'], ['IMP'], ['IMP']]",0.0009757274847081713
LMH,122,GO:CC,GO:0005886,plasma membrane,0.0005067806970607744,True,"""The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."" [ISBN:0716731363]",5717,41,25,22090,0.6097560975609756,0.004372922861640721,query_1,"['GO:0016020', 'GO:0071944']","['B2M', 'C3', 'C4BPA', 'C5', 'C6', 'C8A', 'C9', 'CD44', 'CFB', 'CP', 'CST3', 'FCGR3A', 'FGA', 'FGB', 'FGG', 'IGHA1', 'IGHA2', 'IGHV1-24', 'IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLL1', 'IGLV1-40', 'IGLV1-51', 'KRT10']","[['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['TAS'], ['IDA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IPI', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['TAS'], ['IBA'], ['IDA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IDA', 'TAS'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IBA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IDA']]",0.000992960552777615
LMH,123,WP,WP:WP5104,Acquired partial lipodystrophy / Barraquer-Simons syndrome,0.0005930119756538069,True,Acquired partial lipodystrophy / Barraquer-Simons syndrome,10,30,3,8625,0.1,0.3,query_1,['WP:000000'],"['C3', 'C5', 'CFB']","[['WP'], ['WP'], ['WP']]",0.001152547468811028
LMH,124,REAC,REAC:R-HSA-8957275,Post-translational protein phosphorylation,0.0006278441696157039,True,Post-translational protein phosphorylation,107,38,6,10835,0.15789473684210525,0.056074766355140186,query_1,['REAC:R-HSA-597592'],"['C3', 'CP', 'CST3', 'FGA', 'FGG', 'SERPINA1']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.001210483559019077
LMH,125,GO:BP,GO:0097205,renal filtration,0.0006592543383246336,True,"""A renal system process in which fluid circulating through the body is filtered through a barrier system."" [GOC:pr, GOC:sart]",30,41,4,21010,0.0975609756097561,0.13333333333333333,query_1,['GO:0003014'],"['IGHA1', 'IGHA2', 'IGKV3-20', 'JCHAIN']","[['IMP'], ['IMP'], ['IMP'], ['IMP']]",0.001250147357880433
LMH,126,HP,HP:0001934,Persistent bleeding after trauma,0.0006617004367324981,True,Persistent bleeding after trauma,15,23,4,4962,0.17391304347826086,0.26666666666666666,query_1,['HP:0001892'],"['FGA', 'FGB', 'FGG', 'VWF']","[['HP'], ['HP'], ['HP'], ['HP']]",0.001250147357880433
LMH,127,REAC,REAC:R-HSA-354192,Integrin signaling,0.0006639786797041304,True,Integrin signaling,26,38,4,10835,0.10526315789473684,0.15384615384615385,query_1,"['REAC:R-HSA-162582', 'REAC:R-HSA-76009']","['FGA', 'FGB', 'FGG', 'VWF']","[['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.001250147357880433
LMH,128,REAC,REAC:R-HSA-5690714,CD22 mediated BCR regulation,0.0006997043185657628,True,CD22 mediated BCR regulation,60,38,5,10835,0.13157894736842105,0.08333333333333333,query_1,['REAC:R-HSA-983705'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0013071995408864253
LMH,129,GO:CC,GO:1904724,tertiary granule lumen,0.0007391087558437271,True,"""Any membrane-enclosed lumen that is part of a tertiary granule."" [GO_REF:0000064, GOC:TermGenie, PMID:23650620]",55,41,4,22090,0.0975609756097561,0.07272727272727272,query_1,"['GO:0070013', 'GO:0070820']","['B2M', 'CST3', 'HP', 'LRG1']","[['TAS'], ['TAS'], ['TAS'], ['TAS']]",0.0013701939242949095
LMH,130,REAC,REAC:R-HSA-173623,Classical antibody-mediated complement activation,0.0007602420440484311,True,Classical antibody-mediated complement activation,61,38,5,10835,0.13157894736842105,0.08196721311475409,query_1,['REAC:R-HSA-166786'],"['IGKV1-5', 'IGKV3-20', 'IGKV3D-20', 'IGLV1-40', 'IGLV1-51']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]",0.0013946412675313788
LMH,131,GO:CC,GO:0005601,classical-complement-pathway C3/C5 convertase complex,0.0007638699058678093,True,"""A heterodimeric protein complex that catalyzes the cleavage of complement components C3 and C5, and acts in the classical pathway of complement activation; consists of one monomer of C2a and one monomer of C4b; C2a is the catalytic subunit, but cannot catalyze cleavage alone."" [BRENDA:3.4.21.43, GOC:mah]",2,41,2,22090,0.04878048780487805,1.0,query_1,"['GO:0005615', 'GO:1902494']","['C2', 'CFB']","[['IBA'], ['IBA']]",0.0013946412675313788
