,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,intersections,evidences
55,GO:BP,GO:0051346,negative regulation of hydrolase activity,6.532417518138435e-19,True,"""Any process that stops or reduces the rate of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]",311,225,32,21010,0.14222222222222222,0.10289389067524116,query_1,"['GO:0043086', 'GO:0051336']","['APOA1', 'APOC3', 'VTN', 'APOC1', 'SERPINA1', 'A2M', 'APCS', 'APOA2', 'AHSG', 'SERPING1', 'KNG1', 'AMBP', 'SERPINA3', 'ITIH4', 'ITIH2', 'SERPINF1', 'ITIH1', 'SERPINC1', 'SERPINA6', 'SERPINF2', 'HRG', 'SERPIND1', 'CD44', 'ITIH3', 'ECM1', 'SERPINA5', 'SERPINA4', 'SERPINA7', 'CST3', 'SERPINA10', 'FETUB', 'PI16']","[['IEA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IBA'], ['IBA', 'IEA'], ['IEA'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IBA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IMP'], ['IEA'], ['IDA'], ['IMP', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA']]"
56,GO:BP,GO:0006508,proteolysis,8.294426588817523e-19,True,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",1766,225,69,21010,0.30666666666666664,0.039071347678369193,query_1,['GO:0019538'],"['HP', 'FGG', 'CD5L', 'VTN', 'SERPINA1', 'A2M', 'LPA', 'FGB', 'FGA', 'APOH', 'CFH', 'F2', 'AHSG', 'HPR', 'SERPING1', 'KNG1', 'CFB', 'APOE', 'NUP98', 'AMBP', 'SERPINA3', 'PLG', 'ITIH4', 'ITIH2', 'SERPINF1', 'ITIH1', 'SERPINC1', 'SERPINA6', 'CLU', 'SERPINF2', 'F10', 'HRG', 'SERPIND1', 'C1R', 'CD44', 'ITIH3', 'GSN', 'F9', 'CPB2', 'C2', 'C1S', 'KLKB1', 'FCN3', 'ECM1', 'GPLD1', 'SERPINA5', 'CLEC3B', 'CFI', 'SERPINA4', 'CPN1', 'SERPINA7', 'MASP2', 'CST3', 'F12', 'COMP', 'F11', 'BCHE', 'MBL2', 'CNDP1', 'SERPINA10', 'MASP1', 'HGFAC', 'FETUB', 'C1RL', 'PROC', 'CFD', 'PI16', 'PCYOX1', 'HABP2']","[['IEA'], ['IDA'], ['IBA'], ['IDA'], ['IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IDA', 'TAS', 'IEA'], ['IBA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IGI'], ['IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IMP', 'IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IBA'], ['IMP', 'IBA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA'], ['IBA', 'IEA'], ['IEA'], ['IMP'], ['IEA'], ['IMP', 'ISS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA'], ['IDA'], ['IDA'], ['IBA', 'IEA'], ['ISS'], ['IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['TAS'], ['IDA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA', 'TAS', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IBA', 'IEA'], ['NAS', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IDA', 'IBA', 'NAS'], ['IDA', 'IBA', 'IEA']]"
57,GO:BP,GO:0061041,regulation of wound healing,1.1341008636243434e-18,True,"""Any process that modulates the rate, frequency, or extent of the series of events that restore integrity to a damaged tissue, following an injury."" [GOC:BHF, GOC:dph]",126,225,23,21010,0.10222222222222223,0.18253968253968253,query_1,"['GO:0042060', 'GO:1903034']","['FGG', 'VTN', 'FGB', 'APCS', 'FGA', 'APOH', 'F2', 'SERPING1', 'KNG1', 'APOE', 'PLG', 'SERPINC1', 'SERPINF2', 'HRG', 'PROS1', 'CPB2', 'KLKB1', 'KRT1', 'F12', 'F11', 'PRDX2', 'PROC', 'GP1BA']","[['IDA'], ['NAS', 'IC'], ['IDA'], ['IC'], ['IDA', 'IBA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS'], ['IEA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['NAS'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IBA', 'TAS'], ['IDA', 'TAS']]"
58,GO:BP,GO:0002682,regulation of immune system process,1.191267271415159e-18,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1482,225,63,21010,0.28,0.04251012145748988,query_1,"['GO:0002376', 'GO:0050789']","['IGHG4', 'IGHA1', 'IGHM', 'IGHA2', 'IGHG2', 'ORM1', 'APOA1', 'CD5L', 'IGHG1', 'HPX', 'APOD', 'C4B', 'A2M', 'ORM2', 'APCS', 'C4A', 'C3', 'CFH', 'RBP4', 'APOA2', 'C1QC', 'SERPING1', 'CFB', 'APOE', 'AMBP', 'FN1', 'C9', 'PRKDC', 'MAP2K7', 'C4BPA', 'CLU', 'LBP', 'C1QA', 'HRG', 'CFHR3', 'C1R', 'C8A', 'FCGR3A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'FCN3', 'KRT1', 'ECM1', 'C6', 'C8G', 'GPLD1', 'CFI', 'PGLYRP2', 'MASP2', 'MBL2', 'C4BPB', 'PRDX2', 'MASP1', 'B2M', 'C1RL', 'ADIPOQ', 'CFD', 'CD14', 'TFRC', 'GP1BA']","[['NAS'], ['NAS'], ['NAS'], ['NAS'], ['NAS'], ['IEA'], ['IDA'], ['IEA'], ['NAS'], ['IEA'], ['IDA'], ['IGI', 'IBA', 'IEA'], ['IDA'], ['IEA'], ['IDA'], ['IGI', 'IBA', 'IEA'], ['IMP', 'IBA', 'IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['ISS'], ['IDA'], ['IDA', 'NAS', 'IEA'], ['IDA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IEA'], ['NAS'], ['IDA', 'IEA'], ['IBA', 'NAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['TAS'], ['IDA', 'IBA', 'IEA'], ['TAS', 'IEA'], ['IDA', 'ISS', 'IBA', 'IEA'], ['IDA', 'TAS', 'NAS', 'IEA'], ['IDA'], ['IBA'], ['IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IDA', 'IBA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IBA', 'TAS', 'NAS', 'IEA'], ['IMP', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IPI'], ['IEA'], ['IDA', 'IBA', 'TAS', 'NAS', 'IEA'], ['NAS', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'IEA'], ['IDA', 'IPI', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'IMP', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IDA'], ['TAS', 'IEA'], ['IDA', 'ISS', 'IEA'], ['IDA'], ['IEA']]"
59,GO:BP,GO:0006953,acute-phase response,2.6109938026564818e-18,True,"""An acute inflammatory response that involves non-antibody proteins whose concentrations in the plasma increase in response to infection or injury of homeothermic animals."" [ISBN:0198506732]",50,225,17,21010,0.07555555555555556,0.34,query_1,['GO:0002526'],"['HP', 'SAA1', 'ORM1', 'SERPINA1', 'A2M', 'ORM2', 'APCS', 'F2', 'AHSG', 'SAA4', 'SERPINA3', 'ITIH4', 'FN1', 'SERPINF2', 'LBP', 'MBL2', 'TFRC']","[['IEA'], ['IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['TAS'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEP', 'IEA'], ['IEA'], ['IEA'], ['IEP', 'ISS', 'IBA', 'IEA'], ['TAS'], ['IEA']]"
60,GO:BP,GO:0010466,negative regulation of peptidase activity,5.128579824573056e-18,True,"""Any process that stops or reduces the rate of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]",212,225,27,21010,0.12,0.12735849056603774,query_1,"['GO:0045861', 'GO:0051346', 'GO:0052547']","['VTN', 'SERPINA1', 'A2M', 'AHSG', 'SERPING1', 'KNG1', 'AMBP', 'SERPINA3', 'ITIH4', 'ITIH2', 'SERPINF1', 'ITIH1', 'SERPINC1', 'SERPINA6', 'SERPINF2', 'HRG', 'SERPIND1', 'CD44', 'ITIH3', 'ECM1', 'SERPINA5', 'SERPINA4', 'SERPINA7', 'CST3', 'SERPINA10', 'FETUB', 'PI16']","[['IDA'], ['IBA', 'IEA'], ['IEA'], ['IBA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IEA'], ['IEA'], ['IBA'], ['IEA'], ['IEA'], ['IBA'], ['IBA', 'IEA'], ['IBA'], ['IBA', 'IEA'], ['IMP'], ['IEA'], ['IDA'], ['IBA', 'IEA'], ['IBA', 'IEA'], ['IBA'], ['IDA', 'IBA', 'IEA'], ['IBA', 'IEA'], ['ISS', 'IBA', 'IEA'], ['IEA']]"
61,REAC,REAC:R-HSA-5690714,CD22 mediated BCR regulation,1.4913433074007812e-17,True,CD22 mediated BCR regulation,60,174,19,10835,0.10919540229885058,0.31666666666666665,query_1,['REAC:R-HSA-983705'],"['IGKV3D-20', 'IGHM', 'IGKV3-20', 'IGHV3-7', 'IGLV3-21', 'IGKV4-1', 'IGHV1-2', 'IGLV2-11', 'IGLV1-47', 'IGKV1-5', 'IGLV6-57', 'IGLV1-51', 'IGHV1-69', 'IGLV1-40', 'IGHV1-46', 'IGKV1D-16', 'IGKV1-16', 'IGHV2-5', 'IGKV1-17']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
62,REAC,REAC:R-HSA-9664323,FCGR3A-mediated IL10 synthesis,1.706924984818954e-17,True,FCGR3A-mediated IL10 synthesis,93,174,22,10835,0.12643678160919541,0.23655913978494625,query_1,['REAC:R-HSA-9662851'],"['IGKV3D-20', 'IGHG4', 'IGHG2', 'IGKV3-20', 'IGHV3-7', 'IGLV3-21', 'IGHG1', 'IGKV4-1', 'IGHV1-2', 'IGLV2-11', 'IGLV1-47', 'IGKV1-5', 'IGLV6-57', 'IGLV1-51', 'IGHV1-69', 'IGLV1-40', 'IGHV1-46', 'IGKV1D-16', 'IGKV1-16', 'IGHV2-5', 'IGKV1-17', 'FCGR3A']","[['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC'], ['REAC']]"
63,KEGG,KEGG:05171,Coronavirus disease - COVID-19,2.0337722436513915e-17,True,Coronavirus disease - COVID-19,231,112,28,8161,0.25,0.12121212121212122,query_1,['KEGG:00000'],"['FGG', 'C4B', 'FGB', 'FGA', 'C4A', 'C3', 'F2', 'C1QC', 'CFB', 'C9', 'C1QA', 'C1QB', 'C1R', 'C8A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'C6', 'C8G', 'VWF', 'MASP2', 'MBL2', 'MASP1', 'F13A1', 'CFD', 'F13B']","[['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG'], ['KEGG']]"
64,GO:BP,GO:0098542,defense response to other organism,2.583585845619089e-17,True,"""Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."" [GOC:dos]",1196,225,55,21010,0.24444444444444444,0.04598662207357859,query_1,"['GO:0006952', 'GO:0051707']","['IGHA1', 'HP', 'IGHM', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'HPX', 'C4B', 'A2M', 'TF', 'FGB', 'APCS', 'FGA', 'C4A', 'C3', 'CFH', 'F2', 'C1QC', 'SERPING1', 'CFB', 'APOA4', 'APOE', 'C9', 'PRKDC', 'C4BPA', 'CLU', 'LBP', 'C1QA', 'HRG', 'C1R', 'C8A', 'GSN', 'FCGR3A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'FCN3', 'APOL1', 'KRT1', 'C6', 'C8G', 'CFI', 'PGLYRP2', 'ADARB1', 'LYZ', 'MASP2', 'F12', 'MBL2', 'C4BPB', 'MASP1', 'C1RL', 'CFD', 'CD14']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IEA'], ['IEA'], ['IDA'], ['IBA'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'ISS', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['IPI'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'NAS'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['TAS'], ['IDA', 'IPI', 'TAS', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'ISS', 'IEA']]"
65,GO:BP,GO:0006954,inflammatory response,3.2647910481986727e-17,True,"""The immediate defensive reaction (by vertebrate tissue) to infection or injury caused by chemical or physical agents. The process is characterized by local vasodilation, extravasation of plasma into intercellular spaces and accumulation of white blood cells and macrophages."" [GO_REF:0000022, ISBN:0198506732]",824,225,46,21010,0.20444444444444446,0.055825242718446605,query_1,['GO:0006952'],"['HP', 'SAA1', 'ORM1', 'APOA1', 'CD5L', 'IGHG1', 'SERPINA1', 'APOD', 'C4B', 'A2M', 'ORM2', 'APCS', 'C4A', 'C3', 'F2', 'AHSG', 'HPR', 'SAA4', 'KNG1', 'APOE', 'SERPINA3', 'ITIH4', 'FN1', 'CLU', 'SERPINF2', 'LBP', 'C1QA', 'AGT', 'CD44', 'FCGR3A', 'C5', 'KLKB1', 'KRT1', 'ECM1', 'PGLYRP2', 'LYZ', 'ATRN', 'F12', 'MBL2', 'PRDX2', 'CDH5', 'ADIPOQ', 'PROC', 'CD14', 'TFRC', 'HSPG2']","[['IBA', 'IEA'], ['NAS', 'IEA'], ['TAS', 'IEA'], ['IDA'], ['IEA'], ['IDA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['TAS', 'IC'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IMP'], ['IBA'], ['IEA'], ['IEA'], ['IC', 'IEA'], ['NAS', 'IEA'], ['IEP', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEP', 'ISS', 'IBA', 'IEA'], ['ISS', 'IEA'], ['TAS'], ['IBA'], ['IDA'], ['TAS', 'IEA'], ['TAS', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS'], ['IEA'], ['IDA'], ['TAS'], ['IEA'], ['IGI'], ['ISS', 'NAS', 'IEA'], ['IMP'], ['IBA', 'IEA'], ['IEA'], ['TAS']]"
66,GO:BP,GO:0044419,biological process involved in interspecies interaction between organisms,5.73542931839237e-17,True,"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]",1698,225,65,21010,0.28888888888888886,0.03828032979976443,query_1,['GO:0008150'],"['IGHA1', 'HP', 'IGHM', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'HPX', 'C4B', 'A2M', 'TF', 'LRG1', 'FGB', 'APCS', 'FGA', 'C4A', 'C3', 'CFH', 'F2', 'C1QC', 'SERPING1', 'CFB', 'APOA4', 'APOE', 'PLG', 'FN1', 'C9', 'PRKDC', 'MAP2K7', 'APOB', 'C4BPA', 'CLU', 'LBP', 'C1QA', 'HRG', 'C1R', 'C8A', 'GSN', 'FCGR3A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'FCN3', 'APOL1', 'KRT1', 'C6', 'C8G', 'CFI', 'PGLYRP2', 'FBLN1', 'ADARB1', 'LYZ', 'MASP2', 'F12', 'MBL2', 'C4BPB', 'PRDX2', 'MASP1', 'B2M', 'C1RL', 'ADIPOQ', 'CFD', 'CD14', 'TFRC']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IMP', 'IEA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEP'], ['IDA', 'IEA'], ['IEP', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IMP', 'IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IMP', 'NAS', 'IEA'], ['IDA'], ['IPI'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'NAS', 'IEA'], ['IMP'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['TAS'], ['IDA', 'IPI', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA'], ['IEA']]"
67,GO:BP,GO:0051707,response to other organism,1.4509525631205103e-16,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",1527,225,61,21010,0.27111111111111114,0.03994760969220694,query_1,"['GO:0043207', 'GO:0044419']","['IGHA1', 'HP', 'IGHM', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'HPX', 'C4B', 'A2M', 'TF', 'LRG1', 'FGB', 'APCS', 'FGA', 'C4A', 'C3', 'CFH', 'F2', 'C1QC', 'SERPING1', 'CFB', 'APOA4', 'APOE', 'C9', 'PRKDC', 'MAP2K7', 'APOB', 'C4BPA', 'CLU', 'LBP', 'C1QA', 'HRG', 'C1R', 'C8A', 'GSN', 'FCGR3A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'FCN3', 'APOL1', 'KRT1', 'C6', 'C8G', 'CFI', 'PGLYRP2', 'ADARB1', 'LYZ', 'MASP2', 'F12', 'MBL2', 'C4BPB', 'PRDX2', 'MASP1', 'B2M', 'C1RL', 'ADIPOQ', 'CFD', 'CD14']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEP'], ['IDA', 'IEA'], ['IEP', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['IPI'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'NAS'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['TAS'], ['IDA', 'IPI', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA']]"
68,GO:BP,GO:0043207,response to external biotic stimulus,1.5992646532283705e-16,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]",1530,225,61,21010,0.27111111111111114,0.03986928104575163,query_1,"['GO:0009605', 'GO:0009607']","['IGHA1', 'HP', 'IGHM', 'IGHA2', 'JCHAIN', 'IGKV3-20', 'HPX', 'C4B', 'A2M', 'TF', 'LRG1', 'FGB', 'APCS', 'FGA', 'C4A', 'C3', 'CFH', 'F2', 'C1QC', 'SERPING1', 'CFB', 'APOA4', 'APOE', 'C9', 'PRKDC', 'MAP2K7', 'APOB', 'C4BPA', 'CLU', 'LBP', 'C1QA', 'HRG', 'C1R', 'C8A', 'GSN', 'FCGR3A', 'C8B', 'C7', 'C2', 'C5', 'C1S', 'FCN3', 'APOL1', 'KRT1', 'C6', 'C8G', 'CFI', 'PGLYRP2', 'ADARB1', 'LYZ', 'MASP2', 'F12', 'MBL2', 'C4BPB', 'PRDX2', 'MASP1', 'B2M', 'C1RL', 'ADIPOQ', 'CFD', 'CD14']","[['IDA'], ['IEA'], ['IDA'], ['IDA'], ['IDA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IBA', 'IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA', 'IBA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IDA'], ['IEA'], ['IDA', 'IEA'], ['TAS', 'NAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IEA'], ['IDA', 'IEA'], ['IEA'], ['IEP'], ['IDA', 'IEA'], ['IEP', 'IEA'], ['IDA', 'IMP', 'ISS', 'IBA', 'IC', 'IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IDA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'NAS', 'IEA'], ['IDA'], ['IPI'], ['IEA'], ['IEA'], ['IEA'], ['IDA', 'IBA', 'NAS'], ['IEA'], ['IDA', 'IBA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['TAS'], ['IDA', 'IPI', 'TAS', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IMP', 'IEA'], ['IEA'], ['IEA'], ['IEA'], ['TAS', 'IEA'], ['IDA', 'IMP', 'ISS', 'IEA']]"
69,GO:BP,GO:1903034,regulation of response to wounding,4.3320670779971976e-16,True,"""Any process that modulates the frequency, rate or extent of response to wounding."" [GO_REF:0000058, GOC:kmv, GOC:TermGenie, PMID:19164535]",162,225,23,21010,0.10222222222222223,0.1419753086419753,query_1,"['GO:0009611', 'GO:0080134']","['FGG', 'VTN', 'FGB', 'APCS', 'FGA', 'APOH', 'F2', 'SERPING1', 'KNG1', 'APOE', 'PLG', 'SERPINC1', 'SERPINF2', 'HRG', 'PROS1', 'CPB2', 'KLKB1', 'KRT1', 'F12', 'F11', 'PRDX2', 'PROC', 'GP1BA']","[['IDA'], ['NAS', 'IC'], ['IDA'], ['IC'], ['IDA', 'IBA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'TAS'], ['IEA'], ['IDA', 'IBA'], ['IDA'], ['IDA', 'IEA'], ['IEA'], ['IDA', 'TAS', 'IEA'], ['IDA', 'IBA', 'IEA'], ['IEA'], ['IBA', 'IEA'], ['IDA', 'IEA'], ['NAS'], ['IDA', 'IEA'], ['IDA', 'IEA'], ['IEA'], ['IBA', 'TAS'], ['IDA', 'TAS']]"
